loss_generator,loss_discriminator,images_score,noises_score,fid_score
4.050581932067871,7.3326191902160645,0.40107083320617676,0.9977713823318481,336.09454345703125
9.859197616577148,5.35170841217041,0.23937882483005524,0.9581165313720703,331.41046142578125
12.205453872680664,3.0173158645629883,0.3527493178844452,0.6082360744476318,351.6947021484375
14.190921783447266,4.505927085876465,0.4898853302001953,0.9492175579071045,334.1494140625
10.799006462097168,1.6632704734802246,0.5781061053276062,0.3603636920452118,340.20245361328125
8.622640609741211,1.6460143327713013,0.5349246859550476,0.04045502096414566,319.3024597167969
10.31972599029541,1.6494698524475098,0.5708811283111572,0.005064970813691616,349.1605529785156
11.119512557983398,2.0012199878692627,0.45568814873695374,0.0021106433123350143,315.7394104003906
3.382786273956299,1.1899785995483398,0.5833895206451416,0.0569809228181839,218.32127380371094
13.858755111694336,2.0529141426086426,0.6546136140823364,0.7155516147613525,332.8420715332031
13.588296890258789,1.788502812385559,0.5809763073921204,0.0001649717305554077,332.9652099609375
4.076191425323486,1.017521858215332,0.6845269203186035,0.1285467892885208,383.8636169433594
13.740520477294922,3.3491179943084717,0.7373623251914978,0.9459331631660461,308.6805725097656
12.933048248291016,1.5064431428909302,0.6673664450645447,0.000434574467362836,313.661865234375
4.756682395935059,0.915522575378418,0.7458943128585815,0.181888610124588,186.2101593017578
13.223355293273926,2.3282887935638428,0.7240538597106934,0.8502745628356934,264.10626220703125
11.314521789550781,1.3072021007537842,0.645328938961029,0.00164024846162647,285.9025573730469
4.955075263977051,1.1867015361785889,0.6643708348274231,0.008833631873130798,259.380859375
12.429264068603516,3.01263427734375,0.6883898973464966,0.916307806968689,262.849365234375
7.550886631011963,1.1701574325561523,0.6031693816184998,0.02180856093764305,286.57354736328125
3.4791340827941895,1.2812833786010742,0.5174188017845154,0.21032536029815674,256.74639892578125
6.88248872756958,2.1946213245391846,0.6386078000068665,0.7544674873352051,274.6299743652344
4.739436149597168,1.0410544872283936,0.6061503291130066,0.1844789683818817,323.7535705566406
4.817566871643066,1.329390048980713,0.590136706829071,0.424086332321167,335.0734558105469
4.226601600646973,1.1726409196853638,0.5657972097396851,0.2378612458705902,235.52056884765625
4.425098419189453,1.150156021118164,0.6393638849258423,0.3446715176105499,264.1676025390625
3.8761961460113525,0.9980366230010986,0.7121332883834839,0.30860811471939087,273.94671630859375
4.010341644287109,1.140005350112915,0.6922690868377686,0.4121272563934326,399.2160339355469
2.905580520629883,1.1350457668304443,0.5882412195205688,0.27261418104171753,322.7402038574219
2.2861337661743164,1.4029431343078613,0.48738446831703186,0.3386964797973633,405.0684814453125
1.8479020595550537,1.30488920211792,0.503966748714447,0.30077677965164185,251.55624389648438
1.9924895763397217,1.2587957382202148,0.498379647731781,0.1994698941707611,311.7928466796875
1.875860571861267,1.213955283164978,0.5330028533935547,0.2766630947589874,303.2331848144531
0.669948160648346,2.1653780937194824,0.22632470726966858,0.1899338960647583,315.8007507324219
1.6227103471755981,1.6753413677215576,0.526030957698822,0.5956512689590454,290.7009582519531
2.509552478790283,1.2059979438781738,0.6650960445404053,0.43339043855667114,328.5878601074219
2.2851274013519287,1.2157227993011475,0.646889865398407,0.4294176399707794,359.08551025390625
2.0107197761535645,1.3987311124801636,0.5562514066696167,0.36028993129730225,280.8929748535156
1.776471734046936,1.5500907897949219,0.4730076491832733,0.36849722266197205,289.670654296875
2.2444119453430176,1.038499355316162,0.6566541194915771,0.25722646713256836,303.2858581542969
2.962456464767456,1.399062991142273,0.6453143358230591,0.5328466296195984,346.0461730957031
2.1029508113861084,1.1951309442520142,0.6191273331642151,0.348655641078949,315.7510986328125
2.519392967224121,1.4717334508895874,0.6277663111686707,0.5000112056732178,306.15020751953125
1.6400196552276611,1.9295692443847656,0.45406270027160645,0.4934782385826111,218.4833984375
1.6019891500473022,1.9139704704284668,0.42765578627586365,0.5541145205497742,355.9237365722656
1.4885334968566895,1.7144804000854492,0.5129427909851074,0.560760498046875,302.4620056152344
1.6269149780273438,1.4941933155059814,0.6173502206802368,0.5362069606781006,291.1010437011719
1.2650426626205444,1.4122742414474487,0.53346848487854,0.40486282110214233,360.6607360839844
1.192426085472107,1.8136247396469116,0.42674657702445984,0.5056787729263306,327.08099365234375
1.3558435440063477,1.4982616901397705,0.53024822473526,0.4673618674278259,290.8109436035156
1.3894529342651367,1.4375221729278564,0.5423640608787537,0.44742709398269653,263.5600280761719
1.2190382480621338,1.4980775117874146,0.49058064818382263,0.4584178030490875,326.26153564453125
0.989495038986206,1.406146764755249,0.4865547716617584,0.41042768955230713,329.5599670410156
1.1543190479278564,1.375065565109253,0.5338161587715149,0.4374091923236847,348.3006591796875
1.2389636039733887,1.3110442161560059,0.5630226135253906,0.4485911726951599,301.7015075683594
1.350246548652649,1.2474430799484253,0.6442604660987854,0.4775313436985016,292.8089294433594
1.048349380493164,1.441801905632019,0.5302609205245972,0.49995991587638855,247.77597045898438
1.1595101356506348,1.1865283250808716,0.6108303666114807,0.42167648673057556,180.50770568847656
1.1119954586029053,1.4107038974761963,0.5451266765594482,0.48522841930389404,330.1028747558594
0.8547502756118774,1.2591938972473145,0.5176479816436768,0.3704952299594879,387.63067626953125
1.1779639720916748,1.3206303119659424,0.7053161859512329,0.5507378578186035,336.4971008300781
1.0379877090454102,1.3019752502441406,0.5835943818092346,0.46996617317199707,378.3038635253906
1.397465705871582,1.2913310527801514,0.5773511528968811,0.458950936794281,368.81170654296875
1.190266728401184,1.2251968383789062,0.5702386498451233,0.4068445563316345,309.1109313964844
0.8403913974761963,1.2779760360717773,0.5336372256278992,0.4018682837486267,288.8741455078125
1.0848774909973145,1.2747116088867188,0.5910202264785767,0.4751461446285248,234.198974609375
1.1903122663497925,1.1851954460144043,0.5875231027603149,0.4027491509914398,325.8383483886719
0.9462294578552246,1.2749898433685303,0.540593147277832,0.42415064573287964,304.0810241699219
1.3500208854675293,1.2216918468475342,0.6502605080604553,0.4867934584617615,329.7403869628906
1.1858289241790771,1.2807841300964355,0.5109899640083313,0.37130165100097656,278.2266845703125
1.0510600805282593,1.2813913822174072,0.5352240204811096,0.4192153811454773,293.750244140625
1.0055060386657715,1.3660144805908203,0.535828173160553,0.46331679821014404,238.2685546875
1.2661374807357788,1.2986302375793457,0.6177027225494385,0.4925200343132019,355.7371826171875
1.2860983610153198,1.2458531856536865,0.6578834056854248,0.5014278292655945,282.9308166503906
1.4017306566238403,1.1902357339859009,0.6044755578041077,0.42771366238594055,328.39593505859375
0.9798793792724609,1.1984440088272095,0.5187408924102783,0.32849782705307007,289.2465515136719
1.1676884889602661,1.2353343963623047,0.5869990587234497,0.4475630223751068,356.1802978515625
1.1344550848007202,1.1211028099060059,0.5811502933502197,0.35252952575683594,332.4161682128906
1.3586580753326416,1.1330207586288452,0.6955969929695129,0.4627617597579956,236.735595703125
1.1775686740875244,1.1658343076705933,0.661625325679779,0.45027339458465576,306.1783447265625
1.1769649982452393,1.07627534866333,0.5852705836296082,0.31486883759498596,292.2156677246094
1.4306447505950928,1.1206152439117432,0.6906864643096924,0.43869146704673767,362.7909851074219
1.0958369970321655,1.1156716346740723,0.6236354112625122,0.39502644538879395,370.82354736328125
1.607609510421753,0.9783468246459961,0.6434194445610046,0.28940510749816895,316.7262268066406
1.6243243217468262,1.2002322673797607,0.7671476602554321,0.535330057144165,232.53843688964844
1.0671073198318481,1.151289463043213,0.6061160564422607,0.38406097888946533,277.0932312011719
1.069530725479126,1.180535912513733,0.5812320113182068,0.3925929069519043,273.6573181152344
1.0630910396575928,1.0912319421768188,0.6305524110794067,0.3791913688182831,281.7411193847656
1.2026596069335938,1.112514615058899,0.6944708824157715,0.44579142332077026,269.5345153808594
1.3356928825378418,1.0783894062042236,0.5752475261688232,0.31074410676956177,359.67529296875
1.257399559020996,0.9809401631355286,0.6472015380859375,0.3063274919986725,284.1526794433594
1.1771631240844727,1.0083129405975342,0.643333375453949,0.3281690180301666,303.8572692871094
1.0871198177337646,1.085702657699585,0.660599946975708,0.41006356477737427,278.7956848144531
0.9843302965164185,1.3162755966186523,0.40345498919487,0.18431618809700012,278.9297180175781
1.1226341724395752,1.1857998371124268,0.7239156365394592,0.49591559171676636,396.8059997558594
0.9023447036743164,1.0854097604751587,0.5783786177635193,0.3197712004184723,290.27386474609375
