loss_generator,loss_discriminator,images_score,noises_score,fid_score
2.443415880203247,0.8645581007003784,0.7679945826530457,0.2513576149940491,369.39825439453125
2.594621419906616,0.8454579710960388,0.7908593416213989,0.24104641377925873,318.9815368652344
3.0541281700134277,0.801018476486206,0.8282662630081177,0.22842690348625183,313.58111572265625
3.2042956352233887,0.7399159669876099,0.8399926424026489,0.1634015589952469,352.4064025878906
3.153369188308716,0.707611083984375,0.8598878979682922,0.1359686404466629,285.91583251953125
3.188631534576416,0.7096447944641113,0.8384819626808167,0.13235309720039368,295.24951171875
2.9639053344726562,0.7671425342559814,0.7767942547798157,0.04837803542613983,308.3780517578125
4.218262672424316,0.714735209941864,0.8552290201187134,0.17151886224746704,264.28851318359375
5.441223621368408,0.7812442779541016,0.8978862166404724,0.26242730021476746,286.08270263671875
3.733139991760254,0.7262752056121826,0.80474853515625,0.1463707834482193,284.6659851074219
3.534757614135742,0.8217381834983826,0.7868677377700806,0.019006669521331787,309.71954345703125
3.30246901512146,0.6854293346405029,0.8515939116477966,0.10991387069225311,341.43768310546875
5.827450752258301,0.9759960770606995,0.8118676543235779,0.002996841911226511,264.4969482421875
4.6976728439331055,0.9563652276992798,0.8365359306335449,0.0034310128539800644,318.0160827636719
3.9783236980438232,0.8439306020736694,0.8649906516075134,0.00907062366604805,301.3499755859375
3.0797054767608643,0.7824033498764038,0.8579220175743103,0.018489807844161987,315.2073059082031
2.4761481285095215,0.6815258860588074,0.9087717533111572,0.07914087176322937,337.1844177246094
4.854053497314453,0.7458646893501282,0.893355131149292,0.2508796751499176,409.8563232421875
5.6176958084106445,0.9500519037246704,0.7671101689338684,0.004671337082982063,252.7855224609375
2.825972557067871,0.6711128950119019,0.8988051414489746,0.10443831980228424,278.9236145019531
2.766281843185425,0.6854201555252075,0.8481385707855225,0.07075564563274384,283.26849365234375
3.586561679840088,0.6675884127616882,0.9047631621360779,0.10328364372253418,321.2895202636719
8.766512870788574,0.8683714866638184,0.9012433886528015,0.3760347068309784,276.7798156738281
7.293959617614746,1.1514185667037964,0.9281066060066223,0.5485171675682068,245.45555114746094
1.7552577257156372,0.6999794244766235,0.9176014065742493,0.04122336208820343,369.2555847167969
2.295233726501465,0.6697746515274048,0.8625121712684631,0.1225130558013916,309.7825927734375
3.1764469146728516,0.6738113164901733,0.9041669368743896,0.15312796831130981,318.8332824707031
3.7148969173431396,0.679985523223877,0.8772119283676147,0.1599593162536621,309.482666015625
3.970827341079712,0.6926379203796387,0.8854320645332336,0.1885826289653778,303.56475830078125
5.150271415710449,0.7270646095275879,0.8913943767547607,0.23860368132591248,314.63629150390625
4.4502997398376465,0.9224432706832886,0.7909923195838928,0.005842546001076698,212.58287048339844
3.559062957763672,0.8638807535171509,0.8944755792617798,0.005886944010853767,236.6735382080078
2.4948649406433105,0.7019609212875366,0.8853129744529724,0.036400340497493744,275.72869873046875
2.436530828475952,0.6606881618499756,0.8849530816078186,0.10726801306009293,277.3439636230469
3.138956308364868,0.6711565256118774,0.884796142578125,0.14641961455345154,335.937255859375
2.480573892593384,0.6668540239334106,0.8596616387367249,0.11491366475820541,309.1430358886719
3.4804937839508057,0.6652854681015015,0.8963085412979126,0.12418188154697418,373.8305358886719
2.4574108123779297,0.6862854957580566,0.8258580565452576,0.11577877402305603,322.3724670410156
5.6613287925720215,0.8402215242385864,0.9033983945846558,0.35535645484924316,246.1041717529297
2.6409096717834473,0.6813290119171143,0.8500471115112305,0.09399408102035522,364.6103515625
3.473743438720703,0.6912314891815186,0.8833763599395752,0.1790274828672409,255.83302307128906
2.4348366260528564,0.7078152894973755,0.8219057321548462,0.05857936292886734,360.5272216796875
3.2496607303619385,0.7166988849639893,0.859645426273346,0.2094646692276001,326.6023254394531
2.744800567626953,0.6676925420761108,0.8734071850776672,0.10554544627666473,289.58282470703125
2.796069860458374,0.7324893474578857,0.7859269380569458,0.06417568773031235,305.46820068359375
2.235602378845215,0.6709707975387573,0.8743472099304199,0.1237708032131195,315.9026184082031
4.104496002197266,0.7783029675483704,0.8989728689193726,0.1841946542263031,398.99725341796875
3.0313799381256104,0.7158337235450745,0.8642017841339111,0.1556224524974823,285.8848876953125
3.2768030166625977,0.6885992288589478,0.8841754198074341,0.16937676072120667,435.47955322265625
2.10825514793396,0.6887743473052979,0.8183181881904602,0.0822179913520813,257.367919921875
3.089409828186035,0.6924654245376587,0.9095649719238281,0.16505298018455505,316.1700439453125
2.4161694049835205,0.6704815030097961,0.8626118898391724,0.08225551247596741,268.2758483886719
2.612710952758789,0.7596253156661987,0.7801406979560852,0.03570401668548584,263.43829345703125
3.0590786933898926,0.6858401894569397,0.8669156432151794,0.1659572720527649,274.6244812011719
3.9048681259155273,0.6935340166091919,0.9071918725967407,0.18764129281044006,343.3526611328125
2.1873183250427246,0.6738839149475098,0.927136242389679,0.09940772503614426,324.0975036621094
3.4195125102996826,0.6929240226745605,0.9174826741218567,0.17997819185256958,240.74575805664062
3.1283698081970215,0.6816296577453613,0.887389063835144,0.13931673765182495,257.43377685546875
3.6479923725128174,0.6875450611114502,0.8959138989448547,0.17351680994033813,313.9169921875
2.710160732269287,0.6920332312583923,0.9315731525421143,0.15883289277553558,404.3483581542969
3.1371827125549316,0.6854079961776733,0.8769934773445129,0.16309431195259094,184.36195373535156
2.8498620986938477,0.6694052219390869,0.8805146217346191,0.128924161195755,377.7301330566406
2.1747524738311768,0.6859263181686401,0.8401493430137634,0.07907697558403015,352.6962585449219
4.650242805480957,0.9975494146347046,0.8277303576469421,0.11114264279603958,271.27557373046875
2.9168477058410645,0.7026466131210327,0.9212345480918884,0.13496345281600952,296.1140441894531
2.8174071311950684,0.6769413948059082,0.9082580804824829,0.1448535919189453,297.75048828125
2.7262332439422607,0.6636852025985718,0.876099169254303,0.10602875053882599,294.2754211425781
2.8193259239196777,0.6714344024658203,0.8912845253944397,0.15245091915130615,355.75994873046875
4.960023880004883,0.764545202255249,0.9246022701263428,0.2679240107536316,337.5708312988281
3.49301815032959,0.7866744995117188,0.802659809589386,0.024227846413850784,342.13677978515625
2.161221981048584,0.6954765319824219,0.8144435286521912,0.08062952756881714,255.06295776367188
2.757723808288574,0.667014479637146,0.8771206140518188,0.12189050018787384,215.7329559326172
3.6926558017730713,0.7025481462478638,0.8591046929359436,0.18647617101669312,246.92120361328125
3.9599790573120117,0.9113516807556152,0.9679655432701111,0.32886064052581787,372.1925964355469
2.710390567779541,0.6887869834899902,0.8430039882659912,0.11716097593307495,273.958740234375
2.354043960571289,0.679139256477356,0.8541396260261536,0.1277119219303131,289.927490234375
2.8136415481567383,0.8968946933746338,0.691281795501709,0.021644018590450287,316.64117431640625
2.025881767272949,0.6856614947319031,0.8623795509338379,0.09493023157119751,214.73890686035156
2.7393412590026855,0.6857186555862427,0.883747935295105,0.1690327525138855,300.4285888671875
3.351353406906128,0.7199692726135254,0.8817281723022461,0.21677760779857635,344.0743713378906
3.0212392807006836,0.7075439095497131,0.9128372073173523,0.19954046607017517,388.8894348144531
3.6270751953125,0.7105443477630615,0.9089658260345459,0.20615337789058685,211.57913208007812
1.5825300216674805,0.7401978969573975,0.9423218965530396,0.19484180212020874,317.3974609375
2.604325294494629,0.7579666376113892,0.8968111276626587,0.24159827828407288,277.7452087402344
2.701793670654297,0.6946884393692017,0.8695195913314819,0.16823115944862366,227.40261840820312
4.594935417175293,0.8482983112335205,0.9354727864265442,0.3451400399208069,313.1595153808594
3.076265573501587,0.7128556370735168,0.8202997446060181,0.059537384659051895,299.46844482421875
2.249908447265625,0.7746707201004028,0.7306113839149475,0.07536400109529495,254.7527618408203
2.943427801132202,0.6972460150718689,0.8866305351257324,0.17788287997245789,281.4391784667969
